"","name","address","category"
"75","이마트 마산점","경상남도 창원시 마산합포구 서성로 3 이마트","쇼핑,유통 > 슈퍼,마트"
"76","롯데마트 삼계점","경상남도 창원시 마산회원구 내서읍 경남대로 927 롯데마트 삼계점","쇼핑,유통 > 슈퍼,마트"
"77","모다아울렛 양산점","경상남도 양산시 중부로 2","종합도소매 > 아울렛"
"78","김해동상시장","경상남도 김해시 구지로180번길 27-10 시장아파트","쇼핑,유통 > 시장"
"79","양산시농수산물유통센터","경상남도 양산시 동면 양산대로 377","쇼핑,유통 > 농수산물"
"80","홈플러스 진해점","경상남도 창원시 진해구 충장로 356 홈플러스진해점","쇼핑,유통 > 슈퍼,마트"
"81","안동가구백화점","경상남도 김해시 김해대로 2606","쇼핑,유통 > 가구"
"82","경화시장","경상남도 창원시 진해구 경화시장로 35","쇼핑,유통 > 시장"
"83","한산도수산","경상남도 통영시 산양읍 풍화일주로 1609-102","쇼핑,유통 > 수산물"
"84","자이언트가구백화점","경상남도 김해시 한림면 김해대로 1591","쇼핑,유통 > 가구상가,단지"
"85","HK테일러 창원점","경상남도 창원시 의창구 사화로48번길 14","쇼핑,유통 > 남성정장"
"86","나래메트로시티","경상남도 양산시 물금읍 새실로 159","쇼핑,유통 > 상가,아케이드"
"87","하나로마트 일운농협 본점","경상남도 거제시 일운면 지세포로 131","쇼핑,유통 > 슈퍼,마트"
"88","알파 창원점","경상남도 창원시 성산구 마디미로21번길 5 비잔틴빌딩","쇼핑,유통 > 문구,팬시용품"
"89","가음정시장","경상남도 창원시 성산구 가음동 21-42","쇼핑,유통 > 시장"
"90","초록스토어","경상남도 남해군 삼동면 동부대로1876번길 38","가구,인테리어 > 인테리어소품"
"91","김해아이스퀘어몰","경상남도 김해시 김해대로 2342","쇼핑,유통 > 쇼핑센터,할인매장"
"92","탑마트 진주점","경상남도 진주시 도동로 251 삼전프라자","종합도소매 > 슈퍼,마트"
"93","롯데마트 진주점","경상남도 진주시 동진로 440","쇼핑,유통 > 슈퍼,마트"
"94","알라딘중고서점 김해점","경상남도 김해시 김해대로 2342","쇼핑,유통 > 서점"
"95","이수미팜베리","경상남도 거창군 거창읍 지내길 261-40","쇼핑,유통 > 주류"
"96","탑마트 서진주점","경상남도 진주시 새평거로 136 탑마트 서진주점","종합도소매 > 슈퍼,마트"
"97","델쿠스코","경상남도 창원시 의창구 동읍 주남로71번길 3","쇼핑,유통 > 차,커피"
"98","명서전통시장","경상남도 창원시 의창구 원이대로189번길 42","쇼핑,유통 > 시장"
"99","롯데하이마트 상남점","경상남도 창원시 성산구 마디미로22번길 17 하이마트","쇼핑,유통 > 종합가전"
"100","올바른","경상남도 김해시 내외중앙로 137 휴앤락몰 117호 올바른","쇼핑,유통 > 우유,유제품"
"101","영풍문고 진주점","경상남도 진주시 동부로169번길 12 지하 1층 102호(충무공동, 윙스타워)","쇼핑,유통 > 서점"
"102","거제장목수산센터","경상남도 거제시 장목면 장목7길 3","쇼핑,유통 > 수산물"
"103","경창상가","경상남도 창원시 성산구 상남로 67 경창종합상가","쇼핑,유통 > 상가,아케이드"
"104","화덕초 대파불고기 도계점","경상남도 창원시 의창구 원이대로55번길 27","쇼핑,유통 > 돼지고기"
"105","이마트 사천점","경상남도 사천시 삼천포대교로 591 E-마트사천점","쇼핑,유통 > 슈퍼,마트"
"106","홈플러스 밀양점","경상남도 밀양시 점필재로 45 홈플러스","쇼핑,유통 > 슈퍼,마트"
"107","김해가구단지 라오메뜨","경상남도 김해시 한림면 김해대로 1513 김해가구단지 라오메뜨","쇼핑,유통 > 가구,인테리어"
"108","나이키 마산합성점","경상남도 창원시 마산회원구 3·15대로 729 동일정형외과의원","쇼핑,유통 > 스포츠용품"
"109","삼삼해물 본점","경상남도 거제시 옥포대첩로9길 1 삼삼해물 본점","쇼핑,유통 > 수산물"
"110","우영프라자","경상남도 창원시 의창구 용지로293번길 28 우영프라자","쇼핑,유통 > 상가,아케이드"
"111","영풍문고 진주점","경상남도 진주시 동부로169번길 12 지하 1층 102호(충무공동, 윙스타워)","쇼핑,유통 > 서점"
"112","거제장목수산센터","경상남도 거제시 장목면 장목7길 3","쇼핑,유통 > 수산물"
"113","경창상가","경상남도 창원시 성산구 상남로 67 경창종합상가","쇼핑,유통 > 상가,아케이드"
"114","화덕초 대파불고기 도계점","경상남도 창원시 의창구 원이대로55번길 27","쇼핑,유통 > 돼지고기"
"115","이마트 사천점","경상남도 사천시 삼천포대교로 591 E-마트사천점","쇼핑,유통 > 슈퍼,마트"
"116","홈플러스 밀양점","경상남도 밀양시 점필재로 45 홈플러스","쇼핑,유통 > 슈퍼,마트"
"117","김해가구단지 라오메뜨","경상남도 김해시 한림면 김해대로 1513 김해가구단지 라오메뜨","쇼핑,유통 > 가구,인테리어"
"118","나이키 마산합성점","경상남도 창원시 마산회원구 3·15대로 729 동일정형외과의원","쇼핑,유통 > 스포츠용품"
"119","삼삼해물 본점","경상남도 거제시 옥포대첩로9길 1 삼삼해물 본점","쇼핑,유통 > 수산물"
"120","우영프라자","경상남도 창원시 의창구 용지로293번길 28 우영프라자","쇼핑,유통 > 상가,아케이드"
"121","고성시장","경상남도 고성군 고성읍 중앙로25번길 57 고성시장상가","쇼핑,유통 > 시장"
"122","진해중앙시장","경상남도 창원시 진해구 벚꽃로60번길 25","쇼핑,유통 > 시장"
"123","다이소 진주대안점","경상남도 진주시 진주대로1070번길 7-1","쇼핑,유통 > 종합생활용품"
"124","다이소 마산합성점","경상남도 창원시 마산회원구 3·15대로 730 이종욱신경정신과의원","쇼핑,유통 > 종합생활용품"
"125","캠핑트렁크 창원점","경상남도 창원시 성산구 삼정자로72번길 29 라임스퀘어빌딩 2층","쇼핑,유통 > 캠핑용품"
"126","WMDK 창원점","경상남도 창원시 의창구 창원대로 330 4, 5호","쇼핑,유통 > 침대"
"127","으뜸플러스안경 창원상남점","경상남도 창원시 성산구 마디미로31번길 4 하림빌딩 2층","쇼핑,유통 > 안경원"
"128","삼익가구 김해킹덤점","경상남도 김해시 한림면 김해대로 1521-4","가구,인테리어 > 가구"
"129","자코모양산점","경상남도 양산시 동면 양산대로 492","쇼핑,유통 > 가구,인테리어"
"130","롯데마트 시티세븐점","경상남도 창원시 의창구 원이대로 320 더시티세븐","쇼핑,유통 > 슈퍼,마트"
"131","으뜸플러스안경 양산점","경상남도 양산시 양산역6길 17","쇼핑,유통 > 안경원"
"132","한토이 양산점","경상남도 양산시 강변로 441 양산지하철역","취미,레저용품 > 장난감"
"133","북신시장","경상남도 통영시 북신시장1길 33","쇼핑,유통 > 시장"
"134","광진수산","경상남도 거제시 둔덕면 거제남서로 4569-59","쇼핑,유통 > 수산물"
"135","하늘닮은도자기공방","경상남도 창원시 마산회원구 3·15대로 560 주택","쇼핑,유통 > 도자기"
"136","앵강마켓","경상남도 남해군 남면 남서대로 772","쇼핑,유통 > 특산물,관광민예품"
"137","마켓비 김해스토어","경상남도 김해시 장유로 412 2층","쇼핑,유통 > 가구,인테리어"
"138","미래화훼단지","경상남도 양산시 동면 여락리 738","쇼핑,유통 > 원예,화훼농원"
