"","name","address","category"
"283","대군푸드","경상남도 창원시 의창구 차상로18번길 45","쇼핑,유통 > 닭"
"284","프라임푸드","경상남도 창원시 진해구 안골로285번길 12-1","쇼핑,유통 > 식료품"
"285","라온푸드","경상남도 사천시 용현면 온정1길 86","음식점 > 한식"
"286","에스엘푸드 제2공장","경상남도 함안군 산인면 송산로 318","제조업 > 수산물가공,제조"
"287","교동푸드","경상남도 거제시 중곡로2길 56","음식점 > 한식"
"288","진주푸드","경상남도 진주시 집현면 진산로 941","제조업 > 식료품제조"
"289","대보그린푸드","경상남도 산청군 시천면 지리산대로1846번길 18","쇼핑,유통 > 조미료,향신료"
"290","다솔푸드","경상남도 김해시 진영읍 서부로298번길 22","서비스,산업 > 축산업"
"291","바른푸드","경상남도 김해시 진영읍 본산2로110번길 1","한식 > 한정식"
"292","돈가문푸드","경상남도 김해시 주촌면 서부로 1445 돈가문푸드","제조업 > 육류가공,제조"
"293","응개푸드","경상남도 양산시 북정5길 28-1","음식점 > 한식"
"294","당항포관광지푸드트럭허가구역","경상남도 고성군 회화면 당항만로 1116","음식점 > 푸드트럭"
"295","굿푸드커피자판기","경상남도 거제시 장목면 송진포리 469","쇼핑,유통 > 커피자판기"
"296","조은푸드","경상남도 사천시 사천읍 두량로 368-43 우리축산유통","제조업 > 식료품제조"
"297","로컬푸드장유점","경상남도 김해시 유하로59번길 19","음식점 > 한식"
"298","건영종합식자재성심마스타푸드대리점","경상남도 창원시 마산합포구 어시장6길 72","제조업 > 식료품제조"
"299","진양푸드(잼가공)","경상남도 진주시 대곡면 남강로2438번길 22","제조업 > 과자류제조"
"300","덕진푸드시스템","경상남도 양산시 하북면 양산대로 2390 덕진주유소","한식 > 기사식당"
"301","푸드팰리스 롯데프리미엄아울렛김해점","경상남도 김해시 신문동 72-19 롯데프리미엄아울렛김해점 3F","분식 > 종합분식"
"302","밀양로컬푸드영농조합법인","경상남도 밀양시 하남읍 수산중앙로 38 2층","서비스,산업 > 기업"
"303","온누리푸드(가포점)","경상남도 창원시 마산합포구 가포해안길 12 신양여객","한식 > 기사식당"
"304","푸드앤헬스원","경상남도 양산시 동면 금오4길 93-16","쇼핑,유통 > 건강기능보조식품"
"305","CJ성현푸드","경상남도 창원시 의창구 북면 동전로 205","제조업 > 두부제조"
"306","제이푸드","경상남도 창원시 마산회원구 합성북18길 12","음식 > 급식"
"307","현대그린푸드 영남센터입구","경상남도 밀양시 부북면 전사포리","도로시설 > 방면정보"
"308","지이푸드","경상남도 양산시 산막공단북3길 6 세파산업","쇼핑,유통 > 달걀"
"309","스쿨푸드","경상남도 창원시 의창구 원이대로 320","분식 > 종합분식"
"310","경민푸드원","경상남도 김해시 진례면 고모로526번길 51-3","음식 > 급식"
