"","name","address","category"
"57","법무법인 태림","서울특별시 강남구 테헤란로 416 연봉빌딩 15층","전문,기술서비스 > 법률사무소"
"58","법무법인 예율","서울특별시 서초구 서초대로 326 모인터빌딩 8층","전문,기술서비스 > 법률사무소"
"59","법무법인 대륙아주","서울특별시 강남구 테헤란로 317 동훈타워","전문,기술서비스 > 법률사무소"
"60","법무법인 청구","서울특별시 관악구 관악로 174","전문,기술서비스 > 법률사무소"
"61","법무법인 영진","서울특별시 강남구 강남대로94길 66 산돌빌딩 7층","전문,기술서비스 > 법률사무소"
"62","IBS법률사무소","서울특별시 서초구 서초대로 272 IBS빌딩","전문,기술서비스 > 법률사무소"
"63","법무법인 태일 김성훈 변호사실","서울특별시 서초구 법원로3길 25 태흥빌딩","전문,기술서비스 > 법률사무소"
"64","법률사무소 세상","서울특별시 도봉구 마들로 760 한밭법조타워 1층 101호,102호 2층 201호","전문,기술서비스 > 법률사무소"
"65","법률사무소 신록","서울특별시 송파구 법원로 92 파트너스1빌딩 208호","전문,기술서비스 > 법률사무소"
"66","법무법인 고도","서울특별시 서초구 서초중앙로 154","전문,기술서비스 > 법률사무소"
"67","법무법인 태림","서울특별시 강남구 테헤란로 416 연봉빌딩 15층","전문,기술서비스 > 법률사무소"
"68","법무법인 예율","서울특별시 서초구 서초대로 326 모인터빌딩 8층","전문,기술서비스 > 법률사무소"
"69","법무법인 대륙아주","서울특별시 강남구 테헤란로 317 동훈타워","전문,기술서비스 > 법률사무소"
"70","법무법인 청구","서울특별시 관악구 관악로 174","전문,기술서비스 > 법률사무소"
"71","법무법인강현","서울특별시 서초구 반포대로 138 양진빌딩 5층","전문,기술서비스 > 법률사무소"
"72","법무법인 강함","서울특별시 양천구 신월로 385 동진빌딩 6층","전문,기술서비스 > 법률사무소"
"73","유비 법률사무소","서울특별시 서초구 서초중앙로 95 4층 거북빌딩","전문,기술서비스 > 법률사무소"
"74","법무법인 중앙","서울특별시 서초구 서초대로48길 32 현정빌딩 3층, 4층","전문,기술서비스 > 법률사무소"
"75","해우법률사무소","서울특별시 구로구 디지털로32가길 1 윤경빌딩 501호","전문,기술서비스 > 법률사무소"
"76","법무법인 서호","서울특별시 용산구 새창로 217 609호","전문,기술서비스 > 법률사무소"
"77","법무법인 해우","서울특별시 강남구 테헤란로 124 풍림빌딩 8층","전문,기술서비스 > 법률사무소"
"78","법무법인 로고스","서울특별시 강남구 테헤란로87길 36 도심공항타워 8, 14, 16층","전문,기술서비스 > 법률사무소"
"79","법무법인 MK","서울특별시 서초구 법원로2길 19 원동빌딩","전문,기술서비스 > 법률사무소"
"80","법무법인 조율","서울특별시 서초구 서초대로 301 동익성봉빌딩 19층","전문,기술서비스 > 법률사무소"
"81","법무법인 이평","서울특별시 서초구 반포대로 118 우림빌딩 3층","전문,기술서비스 > 법률사무소"
"82","법무법인 리더스","서울특별시 서초구 서초대로 264 법조타워 4층(서초동)","전문,기술서비스 > 법률사무소"
"83","법무법인 한결","서울특별시 종로구 종로 1 교보생명빌딩 9층/16층","전문,기술서비스 > 법률사무소"
"84","법무법인인화","서울특별시 서초구 서초중앙로 116 4층, 6층","전문,기술서비스 > 법률사무소"
"85","법률사무소 지윤","서울특별시 서초구 서초대로49길 12 4층 402호","전문,기술서비스 > 법률사무소"
"86","법무법인 라움","서울특별시 서초구 반포대로30길 81","전문,기술서비스 > 법률사무소"
"87","법무법인 도시와사람","서울특별시 서초구 서초대로 278 금화빌딩","전문,기술서비스 > 법률사무소"
"88","법무법인 테미스","서울특별시 서초구 반포대로30길 70 우성빌딩 5층","전문,기술서비스 > 법률사무소"
"89","변호사고범석법률사무소","서울특별시 송파구 법원로 92 파트너스1차 508호","전문,기술서비스 > 법률사무소"
"90","법률사무소 청직","서울특별시 송파구 법원로4길 5 송파법조타운푸르지오시티 203호","전문,기술서비스 > 법률사무소"
"91","법률사무소 나우리","서울특별시 서초구 서초대로55길 9","전문,기술서비스 > 법률사무소"
"92","법무법인 정향","서울특별시 서초구 서초대로78길 5 대각빌딩","전문,기술서비스 > 법률사무소"
"93","법무법인 진솔","서울특별시 서초구 서초중앙로 148 김영빌딩","전문,기술서비스 > 법률사무소"
"94","법무법인 오킴스","서울특별시 강남구 도산대로 207 6층","전문,기술서비스 > 법률사무소"
"95","법무법인 창비","서울특별시 서초구 서초중앙로 114 일광빌딩 2층","전문,기술서비스 > 법률사무소"
"96","법무법인 신한","서울특별시 종로구 종로 19 르메이에르종로타운1","전문,기술서비스 > 법률사무소"
"97","법무법인 정진","서울특별시 서초구 서초대로 396 강남빌딩","전문,기술서비스 > 법률사무소"
"98","법률사무소 마중","서울특별시 종로구 새문안로 92 광화문오피시아 406호,407호","전문,기술서비스 > 법률사무소"
"99","법무법인 명천","서울특별시 서초구 서초대로 326 7층","전문,기술서비스 > 법률사무소"
"100","법무법인태한","서울특별시 서초구 서초중앙로 114 일광빌딩","전문,기술서비스 > 법률사무소"
"101","법무법인태인","서울특별시 서초구 서초대로 271 서초빌딩","전문,기술서비스 > 법률사무소"
"102","법무법인 현","서울특별시 강남구 도산대로 139 제이타워","전문,기술서비스 > 법률사무소"
"103","법률사무소 율평","서울특별시 서초구 서초대로49길 18 상림빌딩","전문,기술서비스 > 법률사무소"
"104","법무법인 신광","서울특별시 서초구 서초중앙로 142 삼하빌딩 11층","전문,기술서비스 > 법률사무소"
"105","서교법률사무소","서울특별시 마포구 양화로12길 24 선진빌딩 2층","전문,기술서비스 > 법률사무소"
"106","효산법률사무소","서울특별시 금천구 가산디지털1로 168 B동 812-A호","전문,기술서비스 > 법률사무소"
"107","법무법인 로앤","서울특별시 강남구 논현로87길 25 HB타워 3,4층","전문,기술서비스 > 법률사무소"
"108","법무법인덕수","서울특별시 강남구 강남대로 442 흥국생명빌딩","전문,기술서비스 > 법률사무소"
"109","법무법인 승운","서울특별시 서초구 서초중앙로 125 로이어즈타워 14층","전문,기술서비스 > 법률사무소"
"110","법무법인 충정","서울특별시 중구 세종대로9길 20","전문,기술서비스 > 법률사무소"
"111","법무법인태인","서울특별시 서초구 서초대로 271 서초빌딩","전문,기술서비스 > 법률사무소"
"112","법무법인 현","서울특별시 강남구 도산대로 139 제이타워","전문,기술서비스 > 법률사무소"
"113","법률사무소 율평","서울특별시 서초구 서초대로49길 18 상림빌딩","전문,기술서비스 > 법률사무소"
"114","법무법인 신광","서울특별시 서초구 서초중앙로 142 삼하빌딩 11층","전문,기술서비스 > 법률사무소"
"115","서교법률사무소","서울특별시 마포구 양화로12길 24 선진빌딩 2층","전문,기술서비스 > 법률사무소"
"116","효산법률사무소","서울특별시 금천구 가산디지털1로 168 B동 812-A호","전문,기술서비스 > 법률사무소"
"117","법무법인 로앤","서울특별시 강남구 논현로87길 25 HB타워 3,4층","전문,기술서비스 > 법률사무소"
"118","법무법인덕수","서울특별시 강남구 강남대로 442 흥국생명빌딩","전문,기술서비스 > 법률사무소"
"119","법무법인 승운","서울특별시 서초구 서초중앙로 125 로이어즈타워 14층","전문,기술서비스 > 법률사무소"
"120","법무법인 충정","서울특별시 중구 세종대로9길 20","전문,기술서비스 > 법률사무소"
"121","법무법인 선린 서울사무소","서울특별시 서초구 반포대로 108 양원빌딩 4층","전문,기술서비스 > 법률사무소"
"122","법무법인진명","서울특별시 서초구 서초중앙로24길 3 서전빌딩 4층","전문,기술서비스 > 법률사무소"
"123","법률사무소 대헌","서울특별시 강남구 테헤란로8길 16 지희빌딩 4층","전문,기술서비스 > 법률사무소"
"124","법무법인 이현 서울동부사무소","서울특별시 송파구 법원로 90","전문,기술서비스 > 법률사무소"
"125","법무법인공명","서울특별시 서초구 서초중앙로 116 성재빌딩 7층","전문,기술서비스 > 법률사무소"
"126","특허법인 한성","서울특별시 강남구 강남대로84길 23 한라클라식 오피스텔","전문,기술서비스 > 변리사사무소"
"127","이혼전문변호사 법무법인해람","서울특별시 서초구 서초대로 264 법조타워 9층","전문,기술서비스 > 법률사무소"
"128","법무법인 산하","서울특별시 강남구 테헤란로16길 15 11층","전문,기술서비스 > 법률사무소"
"129","법무법인강남","서울특별시 서초구 서초중앙로29길 10 백산빌딩","전문,기술서비스 > 법률사무소"
"130","성북변호사법률사무소강북","서울특별시 성북구 화랑로 77 그린빌딩 5층","전문,기술서비스 > 법률사무소"
