"","name","address","category"
"99","아름다운푸드","부산광역시 사상구 새벽시장로56번가길 50","쇼핑,유통 > 식료품"
"100","이승푸드","부산광역시 동래구 종합운동장로 60","쇼핑,유통 > 가공식품"
"101","광천웰빙푸드","부산광역시 금정구 사천로 14","쇼핑,유통 > 식료품"
"102","대성푸드","부산광역시 동래구 명안로25번길 83","쇼핑,유통 > 식료품"
"103","푸드엔젤","부산광역시 강서구 공항로393번길 21","쇼핑,유통 > 가공식품"
"104","덕인푸드","부산광역시 중구 흑교로17번길 10","쇼핑,유통 > 가공식품"
"105","금빛푸드","부산광역시 남구 분포로 111","쇼핑,유통 > 가공식품"
"106","대한푸드","부산광역시 금정구 금사로107번길 25","쇼핑,유통 > 가공식품"
"107","제이피푸드","부산광역시 강서구 대저중앙로237번길 35","쇼핑,유통 > 식료품"
"108","삼정푸드","부산광역시 부산진구 부전로 159","쇼핑,유통 > 가공식품"
"109","행복마루","부산광역시 연제구 거제천로152번길 20","쇼핑,유통 > 가공식품"
"110","불로떼푸드","부산광역시 기장군 기장읍 청강로91번길 69-4","쇼핑,유통 > 식료품"
"111","광천웰빙푸드","부산광역시 금정구 사천로 14","쇼핑,유통 > 식료품"
"112","대성푸드","부산광역시 동래구 명안로25번길 83","쇼핑,유통 > 식료품"
"113","푸드엔젤","부산광역시 강서구 공항로393번길 21","쇼핑,유통 > 가공식품"
"114","덕인푸드","부산광역시 중구 흑교로17번길 10","쇼핑,유통 > 가공식품"
"115","금빛푸드","부산광역시 남구 분포로 111","쇼핑,유통 > 가공식품"
"116","대한푸드","부산광역시 금정구 금사로107번길 25","쇼핑,유통 > 가공식품"
"117","제이피푸드","부산광역시 강서구 대저중앙로237번길 35","쇼핑,유통 > 식료품"
"118","삼정푸드","부산광역시 부산진구 부전로 159","쇼핑,유통 > 가공식품"
"119","행복마루","부산광역시 연제구 거제천로152번길 20","쇼핑,유통 > 가공식품"
"120","불로떼푸드","부산광역시 기장군 기장읍 청강로91번길 69-4","쇼핑,유통 > 식료품"
"121","비에스푸드시스템","부산광역시 부산진구 가야대로587번길 16","쇼핑,유통 > 식료품"
"122","세미원푸드 부산지사","부산광역시 강서구 공항앞길85번길 116","쇼핑,유통 > 가공식품"
"123","부경웰푸드","부산광역시 사하구 장림번영로84번길 21","쇼핑,유통 > 가공식품"
"124","진진푸드","부산광역시 북구 시랑로170번길 14","쇼핑,유통 > 식료품"
"125","푸드머스","부산광역시 금정구 중앙대로 1925","쇼핑,유통 > 식료품"
"126","참존푸드","부산광역시 강서구 대저로 129 1층","쇼핑,유통 > 전통식품"
"127","맛부림푸드","부산광역시 기장군 정관읍 가동2길 19","쇼핑,유통 > 식료품"
"128","새봄푸드","부산광역시 강서구 공항앞길51번길 20","쇼핑,유통 > 식료품"
"129","디엔푸드","부산광역시 사상구 백양대로 933-23","쇼핑,유통 > 전통식품"
"130","미소푸드","부산광역시 금정구 서부곡로15번길 9","쇼핑,유통 > 식료품"
"131","제로푸드","부산광역시 금정구 동천로7번길 80","쇼핑,유통 > 식료품"
"132","웰푸드코리아","부산광역시 부산진구 동평로45번길 19","쇼핑,유통 > 가공식품"
"133","에스엠푸드","부산광역시 중구 용미길 6","쇼핑,유통 > 식료품"
"134","지브로푸드","부산광역시 사상구 사상로104번길 23","쇼핑,유통 > 식료품"
"135","인투인푸드","부산광역시 부산진구 동성로 21","쇼핑,유통 > 식료품"
"136","미송푸드","부산광역시 사하구 감내1로 92","쇼핑,유통 > 식료품"
"137","성창푸드","부산광역시 북구 금곡대로 166","쇼핑,유통 > 가공식품"
"138","정진푸드","부산광역시 해운대구 반송로877번길 60","쇼핑,유통 > 우유,유제품"
"139","한림푸드","부산광역시 서구 충무대로 146","쇼핑,유통 > 가공식품"
"140","성진푸드","부산광역시 남구 고동골로18번길 8-4","쇼핑,유통 > 식료품"
"141","키움푸드","부산광역시 금정구 금사로 133","쇼핑,유통 > 가공식품"
"142","생생푸드팜","부산광역시 강서구 새진목길 90","쇼핑,유통 > 식료품"
"143","천하푸드","부산광역시 사상구 새벽로168번길 11-6","쇼핑,유통 > 식료품"
"144","성원푸드스토리","부산광역시 기장군 정관읍 정관상곡2길 25-22","쇼핑,유통 > 가공식품"
